id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,target_distance,target_barrier,target_angle
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,6083.0,3773.0,3080.0,1.0,4.0,8.0,20.0,16.0,48.0,112.0,92.0,1.988,5.386,8.206,10.378,4.84,21.89,45.958,98.406,0.065659,-0.482351,1.613625,-1.021478,85.043624,156.517945,361.419195,220.65845,0.533,3.832,6.84,11.826,0.0,0.118,0.299,0.077,72.42,0.426,0.085,0.17,16.0,8.0,0.0,12.0,0.006667,0.0,0.0,0.022734,0.014513,0.041303,0.0,0.017779,3.916639,5.928244,0.0,3.233847,0.00297,0.030798,0.0,0.0,0.0,0.000143,0.0,0.0001,0.893781,0.000756,0.0,0.001796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472,11.1,30.4209
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,7315.0,3311.0,1848.0,1.0,6.0,7.0,19.0,36.0,102.0,156.0,132.0,1.988,7.247,7.177,8.897,4.84,37.026,40.348,92.73,0.096429,-0.588103,1.988504,-1.277145,86.079985,267.966659,327.751135,165.402112,0.562,6.51,6.33,10.852,0.0,0.204,0.27,0.034,73.102,0.684,0.0,0.0,16.0,28.0,0.0,0.0,0.004619,0.045212,0.0,0.0,0.016093,0.097713,0.0,0.0,3.923331,13.383583,0.0,0.0,0.003505,0.036846,0.0,0.0,0.0,0.000338,0.0,0.0,0.884916,0.001975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,4.5,25.7343
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,6160.0,3388.0,1848.0,1.0,4.0,8.0,19.0,16.0,48.0,108.0,88.0,1.988,5.316,7.614,8.897,4.84,22.77,45.188,92.73,0.036047,-0.284091,1.148788,-0.776417,70.916441,154.645386,302.827508,150.280851,0.533,4.11,6.628,10.57,0.001,0.385,0.808,0.101,71.234,0.422,0.084,0.0,9.0,12.0,3.0,0.0,0.002865,0.01298,0.0,0.0,0.017503,0.02675,0.027987,0.0,3.924519,6.28582,3.220062,0.0,0.003318,0.007563,0.010996,0.0,0.0,0.0,0.0,0.0,0.887929,0.000942,0.000848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786,12.6,31.7634
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,6776.0,3388.0,1848.0,1.0,4.0,8.0,19.0,16.0,48.0,108.0,88.0,1.988,5.866,7.614,8.897,4.84,20.878,45.188,92.73,0.116704,-0.642888,2.154772,-1.399819,73.583285,154.128188,310.690318,153.052498,0.533,4.124,6.84,10.578,0.0,0.248,0.539,0.067,73.616,0.515,0.086,0.0,16.0,16.0,0.0,0.0,0.003257,0.013053,0.0,0.0,0.019366,0.027096,0.0,0.0,3.917153,6.291734,0.0,0.0,0.002304,0.00648,0.0,0.0,0.0,0.0,0.0,0.0,0.906114,0.001142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516,5.9,23.932
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929.0,6237.0,3311.0,1848.0,1.0,4.0,7.0,19.0,16.0,44.0,104.0,88.0,1.988,5.189,7.177,8.897,4.84,23.958,40.348,92.73,0.030374,-0.329457,1.130682,-0.716387,70.616459,159.493588,297.523734,149.763169,0.548,4.255,6.305,10.708,0.0,0.266,0.539,0.067,70.896,0.421,0.084,0.0,16.0,20.0,0.0,0.0,0.002773,0.031455,0.0,0.0,0.018597,0.034361,0.0,0.0,3.925352,6.482769,0.0,0.0,0.003832,0.008177,0.0,0.0,0.0,0.000187,0.0,0.0,0.879844,0.000844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841,14.3,31.9252
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,6776.0,2464.0,2541.0,1.0,5.0,5.0,13.0,25.0,60.0,90.0,115.0,1.988,6.359,5.09,8.051,4.84,30.096,30.206,66.0,0.056892,-0.198122,0.903817,-0.303042,84.683061,230.087487,236.861238,217.611967,0.562,5.392,4.507,8.047,0.0,0.179,0.198,0.13,71.741,0.424,0.0,0.0,16.0,24.0,4.0,0.0,0.004145,0.023433,0.0,0.0,0.018733,0.110287,0.032924,0.0,3.877394,10.530466,2.992811,0.0,0.004651,0.062458,0.0,0.0,0.0,0.000208,0.0001,0.0,0.868065,0.000559,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511,8.9,24.9554
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,5390.0,2464.0,2541.0,1.0,5.0,5.0,13.0,25.0,60.0,90.0,115.0,1.988,6.105,5.09,8.051,4.84,30.536,30.206,66.0,0.046199,-0.17587,0.814704,-0.271003,84.165395,229.486358,236.14231,217.001781,0.578,5.457,4.568,8.155,0.0,0.179,0.198,0.13,71.234,0.422,0.0,0.0,16.0,24.0,4.0,0.0,0.004406,0.025633,0.0,0.0,0.017612,0.098008,0.031783,0.0,3.888902,10.410839,2.994449,0.0,0.005027,0.048375,0.0,0.0,0.0,0.000232,0.0001,0.0,0.862855,0.000836,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112,12.3,28.6566
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,3927.0,3542.0,2618.0,1.0,4.0,7.0,14.0,16.0,44.0,84.0,96.0,1.988,4.766,7.05,8.488,4.84,21.626,43.384,70.84,0.06411,-0.370551,1.171397,-0.377812,85.069078,141.774234,337.130526,225.297489,0.548,3.567,6.46,8.517,0.0,0.107,0.278,0.13,72.25,0.34,0.085,0.0,16.0,8.0,8.0,0.0,0.017734,0.0,0.0,0.0,0.003009,0.010026,0.039128,0.0,3.872906,5.536825,6.891142,0.0,0.00416,0.042622,0.034417,0.0,0.0,0.000134,0.000147,0.0,0.874786,0.000281,0.000561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082,9.4,28.3711
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,3927.0,3619.0,2541.0,1.0,4.0,7.0,13.0,16.0,44.0,80.0,92.0,1.988,4.766,7.022,8.051,4.84,21.626,44.462,66.0,0.074666,-0.479305,1.284723,-0.350424,85.478531,139.20131,347.754017,218.534106,0.578,3.663,7.076,8.14,0.0,0.104,0.283,0.13,72.42,0.34,0.17,0.0,16.0,8.0,12.0,0.0,0.014636,0.0,0.0,0.0,0.006034,0.01662,0.077102,0.0,3.885787,5.556748,10.770934,0.0,0.004316,0.044939,0.06817,0.0,0.0,0.000132,0.000196,0.0,0.87273,0.00028,0.001121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196,7.2,29.0957
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,4004.0,3542.0,3157.0,1.0,4.0,7.0,14.0,16.0,44.0,84.0,96.0,1.988,4.738,7.05,8.982,4.84,22.704,43.384,73.568,0.022986,-0.156909,0.535232,-0.107999,83.130083,153.227329,323.024838,275.289344,0.548,3.707,6.209,9.213,0.0,0.119,0.271,0.178,70.56,0.336,0.168,0.084,16.0,8.0,8.0,12.0,0.008381,0.0,0.0,0.024454,0.011842,0.039045,0.078704,0.021835,3.88906,5.990103,6.894751,3.241491,0.005198,0.046815,0.038948,0.0,0.0,0.000135,0.000146,0.0001,0.860813,0.000557,0.000464,0.001299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946,16.5,30.2017
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,4004.0,3542.0,3773.0,1.0,4.0,7.0,14.0,16.0,44.0,84.0,96.0,1.988,4.738,7.05,9.532,4.84,22.704,43.384,71.676,0.024605,-0.187702,0.645364,-0.177964,83.233691,151.798564,328.636252,271.474894,0.548,3.678,6.364,9.235,0.0,0.118,0.275,0.173,70.56,0.336,0.168,0.168,16.0,8.0,8.0,12.0,0.010153,0.0,0.0,0.028057,0.011325,0.039103,0.077924,0.016015,3.891387,5.967296,6.889555,3.275365,0.005098,0.040127,0.038556,7e-06,0.0,0.000144,0.000146,0.0001,0.862112,0.000371,0.000464,0.001671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452,15.3,30.2629
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,5236.0,3080.0,2541.0,1.0,6.0,6.0,13.0,36.0,96.0,114.0,138.0,1.988,6.599,6.021,8.051,4.84,37.84,37.774,66.0,0.044546,-0.260484,0.895458,-0.271373,84.123383,261.542395,295.119455,216.744365,0.578,6.384,5.86,8.147,0.0,0.203,0.245,0.13,71.065,0.59,0.084,0.0,16.0,28.0,8.0,0.0,0.006899,0.0561,0.0,0.0,0.013195,0.085331,0.084204,0.0,3.877119,13.290469,6.869921,0.0,0.00552,0.030144,0.040011,0.0,0.0,0.000359,0.000146,0.0,0.856735,0.001851,0.000463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584,8.9,31.1542
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929.0,4081.0,3157.0,2541.0,1.0,4.0,7.0,13.0,16.0,44.0,80.0,92.0,1.988,4.667,6.458,8.051,4.84,23.584,42.614,66.0,0.009335,-0.077232,0.37335,-0.119844,69.15386,150.044753,272.662404,196.895174,0.548,3.974,6.112,7.962,0.001,0.384,0.736,0.389,69.222,0.333,0.083,0.0,16.0,16.0,8.0,0.0,0.004709,0.016221,0.0,0.0,0.014042,0.035428,0.082158,0.0,3.904339,6.51582,6.896525,0.0,0.00573,0.02863,0.040825,0.0,0.0,0.000162,0.000146,0.0,0.854146,0.000277,0.000462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589,14.3,30.7854
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,4697.0,3157.0,2541.0,1.0,4.0,7.0,13.0,16.0,44.0,80.0,92.0,1.988,5.217,6.458,8.051,4.84,21.692,42.614,66.0,0.067865,-0.31554,1.076281,-0.327612,84.894663,162.341051,304.59199,218.012486,0.562,4.05,6.42,8.062,0.0,0.247,0.491,0.259,72.08,0.424,0.085,0.0,16.0,16.0,8.0,0.0,0.006045,0.017822,0.0,0.0,0.014045,0.033298,0.084295,0.0,3.873575,6.502754,6.878689,0.0,0.003994,0.02377,0.033919,0.0,0.0,0.000162,0.000146,0.0,0.877407,0.000562,0.000468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146,8.8,28.7726
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,4774.0,2464.0,2541.0,1.0,5.0,5.0,13.0,25.0,60.0,90.0,115.0,1.988,5.471,5.09,8.051,4.84,32.34,30.206,66.0,0.00484,-0.047989,0.263947,-0.086946,68.728742,208.477661,213.420989,196.16701,0.562,5.4,4.507,8.047,0.0,0.181,0.198,0.13,68.89,0.415,0.0,0.0,16.0,24.0,4.0,0.0,0.003941,0.037527,0.0,0.0,0.016656,0.097507,0.030416,0.0,3.9147,10.45111,3.001119,0.0,0.006642,0.055347,8e-06,0.0,0.0,0.000232,0.0001,0.0,0.843459,0.000827,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9719,15.5,31.4193
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,6160.0,3003.0,2618.0,1.0,4.0,6.0,14.0,16.0,40.0,80.0,96.0,1.988,5.428,6.091,8.488,4.84,22.528,36.894,70.84,0.035876,-0.211906,0.851442,-0.311504,83.786562,171.59563,287.666861,222.13549,0.562,4.102,5.565,8.52,0.0,0.134,0.241,0.13,71.065,0.337,0.084,0.0,9.0,15.0,6.0,0.0,0.003587,0.021733,0.0,0.0,0.017334,0.040599,0.066918,0.0,3.886418,6.688921,6.329436,0.0,0.00457,0.025756,0.024032,0.0,0.0,0.000162,0.000164,0.0,0.869183,9.3e-05,0.001119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329,7.6,23.3582
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,4774.0,3003.0,2618.0,1.0,4.0,6.0,14.0,16.0,40.0,80.0,96.0,1.988,5.175,6.091,8.488,4.84,22.968,36.894,70.84,0.028992,-0.190083,0.765583,-0.278269,83.351605,171.163255,286.922957,221.618598,0.562,4.095,5.565,8.527,0.0,0.134,0.241,0.13,70.56,0.336,0.084,0.0,9.0,15.0,6.0,0.0,0.003913,0.024171,0.0,0.0,0.015979,0.039817,0.063593,0.0,3.888508,6.679085,6.326543,0.0,0.004886,0.026646,0.024919,0.0,0.0,0.000162,0.000164,0.0,0.8649,9.3e-05,0.001116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9159,8.3,29.0894
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929.0,3927.0,3465.0,2695.0,1.0,4.0,7.0,15.0,16.0,44.0,88.0,100.0,1.988,4.766,7.12,8.925,4.84,21.626,42.504,75.68,0.043173,-0.265481,1.007762,-0.387977,71.632694,131.791949,302.783193,211.98457,0.533,3.511,6.147,8.862,0.0,0.109,0.274,0.13,71.741,0.339,0.085,0.0,9.0,6.0,6.0,0.0,0.020102,0.0,0.0,0.0,0.001356,0.006218,0.018321,0.0,3.868932,5.570844,6.260539,0.0,0.003982,0.042208,0.021101,0.0,0.0,0.000133,0.000166,0.0,0.877407,0.000281,0.001124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054,6.5,28.3586
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,3927.0,3542.0,2618.0,1.0,4.0,7.0,14.0,16.0,44.0,84.0,96.0,1.988,4.766,7.092,8.488,4.84,21.626,43.582,70.84,0.054695,-0.367195,1.152392,-0.389688,84.744728,140.432433,339.127033,223.22178,0.562,3.6,6.742,8.49,0.0,0.106,0.279,0.129,71.91,0.339,0.17,0.0,16.0,8.0,8.0,0.0,0.016346,0.0,0.0,0.0,0.003806,0.012131,0.030019,0.0,3.880191,5.586626,6.874554,0.0,0.00416,0.04464,0.032444,0.0,0.0,0.000131,0.00015,0.0,0.874973,0.000281,0.000655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436,4.2,30.3971
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,4004.0,3465.0,3234.0,1.0,4.0,7.0,15.0,16.0,44.0,88.0,100.0,1.988,4.738,7.12,9.419,4.84,22.704,42.504,78.408,0.011608,-0.092154,0.404591,-0.11705,82.335661,154.255574,314.426696,279.603427,0.533,3.643,5.906,9.541,0.0,0.121,0.266,0.178,69.89,0.334,0.167,0.084,9.0,6.0,6.0,9.0,0.008221,0.0,0.0,0.024253,0.009888,0.04054,0.050637,0.019421,3.883777,6.155043,6.32293,3.249616,0.005013,0.063182,0.024971,0.0,0.0,0.000111,0.000165,0.0001,0.863227,0.000186,0.001115,0.001301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559,12.4,30.8746
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,4004.0,3465.0,3850.0,1.0,4.0,7.0,15.0,16.0,44.0,88.0,100.0,1.988,4.738,7.12,9.969,4.84,22.704,42.504,76.516,0.013317,-0.117305,0.50025,-0.173918,82.481089,152.879333,320.056226,275.899162,0.533,3.614,6.059,9.563,0.0,0.12,0.27,0.173,70.057,0.335,0.167,0.167,9.0,6.0,6.0,9.0,0.01007,0.0,0.0,0.02796,0.009235,0.033887,0.049734,0.013984,3.886181,5.997585,6.292596,3.290166,0.004942,0.040212,0.024507,7e-06,0.0,0.000143,0.000165,0.0001,0.864342,0.000465,0.001116,0.001673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637,11.2,31.3044
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,5236.0,3003.0,2618.0,1.0,6.0,6.0,14.0,36.0,96.0,120.0,144.0,1.988,6.599,6.091,8.488,4.84,37.84,36.894,70.84,0.028554,-0.176138,0.754359,-0.281331,83.340102,262.222507,286.626546,221.352164,0.562,6.285,5.55,8.49,0.0,0.205,0.24,0.129,70.56,0.588,0.084,0.0,9.0,21.0,6.0,0.0,0.008026,0.0605,0.0,0.0,0.010731,0.086098,0.053442,0.0,3.876843,13.536354,6.230746,0.0,0.005373,0.062466,0.024534,0.0,0.0,0.000315,0.000166,0.0,0.858588,0.001297,0.001112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,6.9,31.5213
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929.0,4081.0,3080.0,2618.0,1.0,4.0,7.0,14.0,16.0,44.0,84.0,96.0,1.988,4.667,6.528,8.488,4.84,23.584,41.734,70.84,0.002763,-0.032609,0.214466,-0.084586,68.665088,151.149223,265.20254,201.353117,0.548,3.959,5.905,8.421,0.0,0.26,0.481,0.259,68.724,0.332,0.083,0.0,9.0,12.0,6.0,0.0,0.003616,0.014387,0.0,0.0,0.013243,0.025611,0.056204,0.0,3.903944,6.383741,6.406602,0.0,0.005975,0.011997,0.02799,0.0,0.0,0.000184,0.000164,0.0,0.851191,0.000646,0.001107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374,15.9,29.7247
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,4697.0,3080.0,2618.0,1.0,4.0,7.0,14.0,16.0,44.0,84.0,96.0,1.988,5.217,6.528,8.488,4.84,21.692,41.734,70.84,0.04376,-0.213886,0.909502,-0.339731,84.021972,163.391564,295.825889,222.638542,0.548,3.974,6.12,8.414,0.0,0.251,0.481,0.259,71.402,0.422,0.084,0.0,9.0,12.0,6.0,0.0,0.005357,0.01714,0.0,0.0,0.012866,0.02319,0.056847,0.0,3.88559,6.348158,6.372621,0.0,0.003931,0.009242,0.022472,0.0,0.0,0.000185,0.000164,0.0,0.878344,0.000843,0.001125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468,9.7,23.6515
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,4158.0,3003.0,2618.0,1.0,4.0,6.0,14.0,16.0,40.0,80.0,96.0,1.988,4.54,6.091,8.488,4.84,24.772,36.894,70.84,0.000553,-0.023709,0.106262,-0.038136,68.147006,155.696599,259.606849,200.478644,0.548,4.055,5.491,8.406,0.0,0.135,0.241,0.13,68.393,0.331,0.083,0.0,9.0,15.0,6.0,0.0,0.003446,0.035071,0.0,0.0,0.015215,0.033591,0.060699,0.0,3.91466,6.562435,6.377401,0.0,0.006464,0.011224,0.029217,0.0,0.0,0.000186,0.000164,0.0,0.84548,0.00046,0.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906,13.0,32.4084
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,4774.0,3003.0,3003.0,1.0,4.0,6.0,14.0,16.0,40.0,80.0,108.0,1.988,5.175,6.091,9.08,4.84,22.968,36.894,71.61,0.03346,-0.207011,0.788098,-0.142136,83.582198,171.316019,285.606206,257.137174,0.548,4.026,5.372,8.776,0.0,0.134,0.24,0.163,70.896,0.337,0.084,0.0,16.0,20.0,4.0,0.0,0.003792,0.023886,0.0,0.0,0.014663,0.037216,0.027954,0.0,3.89269,6.678907,3.003759,0.0,0.005027,0.027091,0.0,0.0,0.0,0.000162,0.0001,0.0,0.863041,9.3e-05,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091,11.7,28.7243
